order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_pct
O0000379,C00033,P00221,2025-03-26,2025-04-09,2,965.24,0
O0000380,C00874,P00193,2024-08-14,2024-08-21,1,91.82,0.1
O0000381,C00676,P00441,2025-02-03,2025-02-07,3,1233.78,0
O0000382,C00320,P00367,2024-07-18,2024-07-25,2,1426.45,0.05
O0000383,C00676,P00284,2024-12-16,2024-12-24,10,1179.85,0.1
O0000384,C00875,P00081,2024-09-16,2024-09-16,7,665.84,0.1
O0000385,C00995,P00194,2024-11-11,2024-11-21,6,1918.51,0
O0000386,C00329,P00032,2024-01-15,2024-01-24,1,329.21,0
O0000387,C00358,P00415,2025-01-14,2025-01-23,1,1915.33,0.15
O0000388,C00350,P00195,2024-02-19,2024-02-25,6,2479.94,0.05
O0000389,C00360,P00029,2024-12-04,2024-12-07,4,594.21,0
O0000390,C00607,P00044,2024-12-18,2024-12-19,5,295.03,0
O0000391,C00021,P00276,2024-06-15,2024-06-15,8,1647.84,0.05
O0000392,C00582,P00264,2024-08-03,2024-08-07,1,1742.94,0.1
O0000393,C00023,P00163,2024-07-12,2024-07-21,7,812.83,0
O0000394,C00828,P00251,2024-02-21,2024-03-03,4,846.56,0.1
O0000395,C00831,P00392,2024-12-07,2024-12-12,3,1540.92,0
O0000396,C00993,P00224,2024-04-13,2024-04-20,2,2102.55,0.1
O0000397,C00220,P00148,2024-05-15,2024-05-15,5,2490.61,0.05
O0000398,C00824,P00116,2024-11-15,2024-11-26,2,1797.09,0.1
O0000399,C00098,P00304,2024-06-21,2024-06-25,2,1420.41,0.1
O0000400,C00487,P00219,2024-04-17,2024-04-22,2,1632.33,0
O0000401,C00517,P00412,2024-06-02,2024-06-08,9,790.25,0.05
O0000402,C00412,P00129,2024-11-15,2024-11-23,8,1682.19,0.1
O0000403,C00185,P00452,2024-01-10,2024-01-20,9,2158.15,0.1
O0000404,C00512,P00110,2024-12-04,2024-12-17,8,677.16,0.15
O0000405,C00546,P00415,2024-11-10,2024-11-23,7,2337.24,0.15
O0000406,C00642,P00031,2024-09-24,2024-09-27,6,1161.59,0
O0000407,C00155,P00383,2024-12-16,2024-12-28,5,2111.86,0.05
O0000408,C00327,P00441,2025-03-01,2025-03-15,2,1588.48,0.2
O0000409,C00423,P00137,2025-02-25,2025-03-01,3,648.55,0.1
O0000410,C00242,P00208,2024-05-02,2024-05-03,3,487.87,0
O0000411,C00817,P00424,2024-06-07,2024-06-14,8,1403.96,0.05
O0000412,C00433,P00332,2024-01-19,2024-01-22,3,689.05,0
O0000413,C00265,P00405,2025-02-15,2025-02-19,9,448.2,0.2
O0000414,C00044,P00494,2025-01-04,2025-01-11,1,147.76,0
O0000415,C00322,P00309,2024-06-01,2024-06-14,2,2252.43,0.05
O0000416,C00919,P00187,2024-12-09,2024-12-19,2,998.27,0.2
O0000417,C00742,P00432,2024-03-12,2024-03-15,2,1431.72,0.1
O0000418,C00956,P00062,2024-09-24,2024-10-04,10,2374.69,0.1
O0000419,C00258,P00255,2024-02-16,2024-02-19,10,314.47,0.2
O0000420,C00321,P00169,2025-03-02,2025-03-11,7,2016.55,0.15
O0000421,C00242,P00479,2024-08-04,2024-08-07,3,275.97,0
O0000422,C00994,P00141,2024-08-13,2024-08-19,5,2158.62,0
O0000423,C00503,P00274,2024-07-10,2024-07-21,2,798.06,0.05
O0000424,C00487,P00350,2024-05-06,2024-05-10,3,913.87,0.15
O0000425,C00377,P00421,2024-06-06,2024-06-06,10,96.68,0.15
O0000426,C00679,P00410,2024-01-28,2024-02-08,4,639.93,0.05
O0000427,C00317,P00328,2024-12-24,2024-12-29,2,1341.93,0
O0000428,C00879,P00227,2024-07-17,2024-07-17,7,2319.49,0
O0000429,C00309,P00047,2025-02-25,2025-03-09,4,750.58,0.2
O0000430,C00912,P00083,2024-08-12,2024-08-22,6,2199.87,0.2
O0000431,C00660,P00209,2025-02-08,2025-02-08,5,2167.45,0.2
O0000432,C00799,P00482,2024-09-08,2024-09-15,7,2316.98,0
O0000433,C00735,P00217,2025-03-24,2025-04-07,2,2062.76,0.15
O0000434,C00268,P00260,2024-02-03,2024-02-08,7,1509.27,0.2
O0000435,C00561,P00378,2024-06-16,2024-06-23,1,1907.32,0.15
O0000436,C00657,P00095,2024-11-18,2024-11-25,3,17.66,0
O0000437,C00644,P00157,2024-06-09,2024-06-18,2,285.96,0
O0000438,C00529,P00366,2025-01-28,2025-02-10,3,2118.93,0.15
O0000439,C00421,P00406,2024-06-12,2024-06-19,8,2185.03,0
O0000440,C00267,P00089,2024-12-17,2024-12-26,6,2000.83,0
O0000441,C00087,P00213,2024-07-07,2024-07-09,7,2192.21,0.2
O0000442,C00906,P00293,2024-04-24,2024-04-24,1,2308.55,0.15
O0000443,C00627,P00321,2024-04-27,2024-05-11,2,2435.58,0
O0000444,C00269,P00360,2025-03-12,2025-03-14,1,1008.58,0.05
O0000445,C00615,P00134,2024-03-17,2024-03-18,6,433.61,0.1
O0000446,C00121,P00008,2025-01-02,2025-01-10,7,1935.66,0.05
O0000447,C00848,P00345,2024-09-10,2024-09-11,4,1786.77,0
O0000448,C00969,P00442,2025-02-20,2025-03-04,5,727.03,0.05
O0000449,C00392,P00067,2024-08-08,2024-08-21,4,1504.21,0.2
O0000450,C00290,P00373,2024-12-12,2024-12-15,7,459.12,0.2
O0000451,C00150,P00015,2024-05-28,2024-06-01,4,1548.02,0
O0000452,C00379,P00299,2024-12-16,2024-12-26,8,223.49,0.05
O0000453,C00137,P00447,2024-06-14,2024-06-25,7,1720.26,0.15
O0000454,C00393,P00363,2024-08-04,2024-08-15,10,648.0,0
O0000455,C00571,P00031,2024-01-27,2024-02-01,4,1182.62,0
O0000456,C00621,P00481,2024-12-09,2024-12-21,10,1776.82,0.2
O0000457,C00047,P00003,2024-05-09,2024-05-17,10,958.53,0.05
O0000458,C00688,P00190,2024-03-08,2024-03-22,9,112.4,0
O0000459,C00267,P00087,2024-09-14,2024-09-21,6,2195.96,0
O0000460,C00092,P00163,2024-12-29,2025-01-06,7,363.07,0
O0000461,C00321,P00023,2024-03-06,2024-03-13,5,1872.08,0.05
O0000462,C00290,P00463,2025-03-24,2025-03-28,10,2075.68,0
O0000463,C00530,P00161,2024-08-11,2024-08-25,3,795.7,0.05
O0000464,C00783,P00487,2024-03-18,2024-03-26,8,142.52,0
O0000465,C00056,P00118,2024-04-03,2024-04-03,8,657.96,0.15
O0000466,C00479,P00224,2024-02-29,2024-03-14,8,111.57,0
O0000467,C00727,P00288,2024-09-05,2024-09-12,8,290.1,0.15
O0000468,C00888,P00076,2024-03-04,2024-03-09,2,517.3,0
O0000469,C00185,P00428,2024-03-27,2024-04-07,9,2058.2,0.1
O0000470,C00913,P00340,2024-10-26,2024-10-29,10,2495.03,0
O0000471,C00539,P00393,2024-10-19,2024-10-21,7,2301.83,0
O0000472,C00787,P00256,2024-12-12,2024-12-13,6,74.65,0.15
O0000473,C00697,P00063,2024-07-20,2024-07-25,10,2323.58,0
O0000474,C00858,P00166,2024-03-19,2024-03-19,2,1155.98,0.15
O0000475,C00676,P00246,2024-08-20,2024-08-30,5,1489.57,0
O0000476,C00338,P00497,2024-01-23,2024-02-02,10,2377.73,0
O0000477,C00971,P00375,2025-01-10,2025-01-24,10,332.01,0.2
O0000478,C00050,P00411,2024-11-25,2024-11-29,6,1997.39,0.15
O0000479,C00073,P00281,2024-11-04,2024-11-10,2,1003.16,0
O0000480,C00246,P00495,2025-01-29,2025-02-11,7,232.08,0.2
O0000481,C00214,P00084,2024-07-17,2024-07-29,7,719.49,0.2
O0000482,C00978,P00335,2024-03-19,2024-03-20,5,1232.2,0.05
O0000483,C00754,P00413,2024-06-07,2024-06-21,10,336.9,0.15
O0000484,C00099,P00427,2024-07-07,2024-07-15,4,1229.16,0.05
O0000485,C00488,P00138,2024-10-15,2024-10-24,7,234.65,0.05
O0000486,C00831,P00189,2024-11-10,2024-11-12,7,1580.41,0
O0000487,C00042,P00263,2024-06-23,2024-06-30,4,1622.55,0.15
O0000488,C00159,P00477,2024-09-10,2024-09-18,9,219.09,0.05
O0000489,C00448,P00041,2025-02-14,2025-02-21,5,380.03,0
O0000490,C00701,P00463,2024-06-02,2024-06-15,4,1312.5,0
O0000491,C00583,P00025,2024-10-09,2024-10-10,1,1288.4,0.1
O0000492,C00436,P00212,2024-02-18,2024-02-25,10,2033.93,0
O0000493,C00261,P00300,2024-02-11,2024-02-23,9,50.51,0.15
O0000494,C00678,P00237,2024-04-01,2024-04-13,3,2108.85,0
O0000495,C00086,P00214,2025-03-24,2025-04-04,5,791.73,0.15
O0000496,C00466,P00388,2024-12-09,2024-12-16,10,2021.51,0
O0000497,C00990,P00471,2025-03-22,2025-04-03,3,535.56,0
O0000498,C00765,P00310,2024-05-12,2024-05-25,2,1090.16,0
O0000499,C00006,P00203,2024-02-29,2024-02-29,3,1642.94,0.05
O0000500,C00709,P00208,2025-03-20,2025-03-30,10,1817.52,0
O0000501,C00634,P00417,2024-11-11,2024-11-16,7,2013.56,0
O0000502,C00129,P00070,2024-01-08,2024-01-11,2,2041.76,0.15
O0000503,C00994,P00097,2025-03-15,2025-03-15,4,1207.98,0
O0000504,C00666,P00124,2024-08-11,2024-08-24,9,485.38,0
O0000505,C00789,P00238,2024-03-16,2024-03-23,7,64.32,0
O0000506,C00925,P00079,2025-01-13,2025-01-24,8,2410.03,0.05
O0000507,C00021,P00441,2024-08-18,2024-08-27,4,511.33,0.1
O0000508,C00850,P00427,2024-07-19,2024-07-19,6,29.61,0.15
O0000509,C00868,P00366,2024-08-09,2024-08-15,8,1845.33,0.1
O0000510,C00749,P00284,2024-05-28,2024-05-28,8,1005.2,0.1
O0000511,C00606,P00372,2024-11-09,2024-11-23,8,587.45,0
O0000512,C00541,P00010,2024-08-04,2024-08-13,6,1387.61,0
O0000513,C00915,P00332,2024-08-01,2024-08-15,8,301.18,0.1
O0000514,C00962,P00331,2024-06-26,2024-07-03,7,61.81,0
O0000515,C00744,P00099,2024-08-28,2024-09-02,8,587.94,0
O0000516,C00602,P00466,2024-12-16,2024-12-21,10,2135.1,0.15
O0000517,C00673,P00240,2024-03-08,2024-03-22,5,1810.26,0.05
O0000518,C00983,P00214,2025-03-02,2025-03-12,6,1991.97,0.2
O0000519,C00995,P00433,2024-03-23,2024-04-01,4,713.32,0.15
O0000520,C00089,P00342,2024-09-04,2024-09-06,3,506.72,0.1
O0000521,C00504,P00052,2025-02-10,2025-02-16,8,766.09,0
O0000522,C00571,P00025,2024-01-10,2024-01-15,5,899.04,0
O0000523,C00179,P00424,2025-03-16,2025-03-30,9,89.61,0
O0000524,C00346,P00221,2024-02-28,2024-03-08,4,310.51,0
O0000525,C00499,P00133,2024-06-23,2024-07-05,6,1925.74,0.2
O0000526,C00899,P00286,2024-05-16,2024-05-30,3,2134.99,0.2
O0000527,C00528,P00310,2024-12-08,2024-12-09,1,2317.31,0.05
O0000528,C00819,P00235,2025-03-06,2025-03-18,2,2436.9,0.2
O0000529,C00626,P00313,2025-02-04,2025-02-17,2,2060.79,0
O0000530,C00520,P00054,2024-03-26,2024-04-05,2,2178.46,0
O0000531,C00161,P00373,2024-05-29,2024-06-09,8,1907.29,0.05
O0000532,C00751,P00446,2024-02-20,2024-02-22,6,843.17,0
O0000533,C00126,P00435,2024-04-13,2024-04-20,7,1925.36,0
O0000534,C00252,P00428,2025-02-18,2025-02-25,6,724.03,0
O0000535,C00088,P00137,2024-07-09,2024-07-20,7,908.0,0.15
O0000536,C00252,P00078,2025-01-20,2025-02-01,9,1060.09,0
O0000537,C00142,P00411,2024-08-07,2024-08-13,7,2246.18,0.2
O0000538,C00529,P00407,2024-12-15,2024-12-20,1,1112.02,0.2
O0000539,C00011,P00368,2025-02-16,2025-02-24,2,221.1,0
O0000540,C00412,P00396,2024-03-25,2024-03-31,1,989.23,0
O0000541,C00677,P00473,2024-11-24,2024-11-26,10,153.95,0.15
O0000542,C00731,P00410,2024-12-04,2024-12-18,9,2431.93,0.05
O0000543,C00412,P00454,2024-12-14,2024-12-25,9,2185.13,0.15
O0000544,C00761,P00161,2024-06-25,2024-06-25,5,2251.52,0.1
O0000545,C00943,P00076,2024-12-24,2024-12-30,8,1613.26,0.1
O0000546,C00640,P00404,2024-11-12,2024-11-22,8,1746.7,0.2
O0000547,C00801,P00333,2024-07-26,2024-08-07,4,2203.63,0
O0000548,C00038,P00276,2024-06-20,2024-06-26,3,1305.97,0.1
O0000549,C00291,P00110,2024-02-17,2024-02-25,9,787.51,0
O0000550,C00776,P00326,2024-03-22,2024-03-22,1,2226.9,0.1
O0000551,C00607,P00133,2024-05-03,2024-05-16,5,1819.01,0.1
O0000552,C00114,P00375,2024-01-31,2024-02-13,6,656.79,0.1
O0000553,C00363,P00064,2024-01-25,2024-02-06,2,1127.35,0.1
O0000554,C00755,P00003,2024-08-20,2024-08-25,4,2015.42,0.1
O0000555,C00580,P00366,2024-11-17,2024-11-27,9,2112.79,0
O0000556,C00359,P00154,2024-05-25,2024-06-04,10,1684.36,0.15
O0000557,C00387,P00267,2025-01-12,2025-01-15,2,826.34,0.1
O0000558,C00198,P00422,2025-02-02,2025-02-07,8,253.99,0.15
O0000559,C00436,P00425,2024-07-29,2024-07-30,2,164.86,0
O0000560,C00488,P00110,2024-08-16,2024-08-17,6,1695.29,0.05
O0000561,C00603,P00287,2024-09-22,2024-10-04,7,2181.32,0.1
O0000562,C00511,P00326,2024-08-04,2024-08-11,8,1831.98,0.05
O0000563,C00844,P00084,2024-03-14,2024-03-22,3,1217.06,0.05
O0000564,C00133,P00496,2024-12-26,2025-01-03,9,303.96,0
O0000565,C00467,P00243,2024-01-17,2024-01-28,3,2360.73,0
O0000566,C00944,P00488,2024-03-01,2024-03-10,7,284.74,0
O0000567,C00586,P00149,2024-01-21,2024-01-29,3,303.18,0
O0000568,C00384,P00156,2024-05-30,2024-06-06,1,1980.1,0
O0000569,C00803,P00302,2024-08-03,2024-08-03,5,2223.75,0
O0000570,C00188,P00420,2025-01-13,2025-01-20,1,314.6,0
O0000571,C00070,P00446,2024-01-23,2024-01-29,8,1436.92,0.1
O0000572,C00464,P00461,2024-06-21,2024-07-03,7,1193.32,0.15
O0000573,C00854,P00311,2024-03-08,2024-03-20,3,1266.86,0.05
O0000574,C00780,P00231,2024-12-07,2024-12-14,3,2167.2,0
O0000575,C00092,P00410,2024-11-15,2024-11-25,10,1029.97,0
O0000576,C00922,P00203,2024-06-22,2024-06-30,1,2395.62,0.05
O0000577,C00754,P00143,2024-11-26,2024-11-27,3,1770.95,0.1
O0000578,C00646,P00408,2025-01-30,2025-02-10,5,1407.0,0
O0000579,C00660,P00287,2024-02-13,2024-02-16,10,1359.17,0.2
O0000580,C00055,P00491,2024-10-18,2024-10-26,4,1878.89,0.1
O0000581,C00919,P00010,2024-03-02,2024-03-12,9,457.56,0
O0000582,C00282,P00403,2024-04-15,2024-04-18,10,1116.13,0.2
O0000583,C00547,P00311,2024-06-13,2024-06-19,10,122.01,0.2
O0000584,C00957,P00012,2024-06-23,2024-06-29,3,1043.19,0.2
O0000585,C00541,P00163,2024-07-14,2024-07-18,2,295.47,0
O0000586,C00555,P00087,2024-05-26,2024-05-28,3,646.33,0
O0000587,C00158,P00158,2024-07-27,2024-08-06,3,156.7,0
O0000588,C00186,P00014,2024-12-31,2024-12-31,5,980.95,0
O0000589,C00146,P00212,2024-06-14,2024-06-18,7,2354.53,0
O0000590,C00054,P00104,2024-05-02,2024-05-14,10,1469.21,0.05
O0000591,C00521,P00386,2024-09-15,2024-09-21,2,680.53,0
O0000592,C00476,P00284,2024-07-27,2024-07-28,8,81.98,0.15
O0000593,C00240,P00468,2024-01-10,2024-01-14,9,2409.05,0.15
O0000594,C00104,P00127,2025-01-25,2025-02-02,3,768.49,0.05
O0000595,C00457,P00043,2025-03-09,2025-03-19,9,516.61,0
O0000596,C00383,P00277,2024-03-27,2024-04-08,4,1348.46,0.05
O0000597,C00985,P00467,2024-10-11,2024-10-18,1,12.49,0.05
O0000598,C00985,P00425,2024-11-13,2024-11-17,3,11.35,0.05
O0000599,C00280,P00307,2024-05-08,2024-05-21,7,2498.11,0.2
O0000600,C00648,P00109,2024-10-26,2024-11-08,9,710.47,0
O0000601,C00757,P00274,2024-10-15,2024-10-16,5,233.39,0.15
O0000602,C00126,P00426,2024-03-12,2024-03-23,9,2497.06,0.05
O0000603,C00216,P00313,2024-09-15,2024-09-27,6,2210.99,0
O0000604,C00651,P00134,2025-01-20,2025-01-31,8,689.8,0.15
O0000605,C00330,P00175,2024-04-17,2024-04-24,10,827.86,0.15
O0000606,C00137,P00331,2024-01-02,2024-01-11,8,20.66,0
O0000607,C00689,P00089,2024-07-30,2024-08-07,8,1908.54,0.1
O0000608,C00084,P00404,2025-03-24,2025-04-03,2,1351.24,0.2
O0000609,C00836,P00344,2024-08-15,2024-08-25,2,888.96,0.2
O0000610,C00386,P00424,2024-11-03,2024-11-08,7,451.19,0.2
O0000611,C00832,P00357,2024-01-05,2024-01-06,8,932.5,0
O0000612,C00456,P00005,2024-04-23,2024-05-04,1,1898.47,0.15
O0000613,C00944,P00364,2024-07-02,2024-07-05,2,2042.54,0.15
O0000614,C00311,P00414,2025-01-02,2025-01-05,4,2450.5,0
O0000615,C00038,P00144,2024-09-09,2024-09-23,10,530.62,0
O0000616,C00841,P00327,2024-07-21,2024-07-22,5,1427.06,0.05
O0000617,C00175,P00283,2024-04-09,2024-04-19,10,1683.72,0.1
O0000618,C00579,P00090,2024-02-03,2024-02-12,3,1867.47,0
O0000619,C00266,P00478,2024-10-18,2024-10-31,4,2203.7,0.15
O0000620,C00802,P00141,2024-04-08,2024-04-21,1,2479.96,0.15
O0000621,C00695,P00273,2024-11-10,2024-11-14,9,2208.92,0
O0000622,C00961,P00219,2024-11-24,2024-12-04,1,2136.11,0
O0000623,C00443,P00433,2024-07-27,2024-07-31,2,1703.63,0.05
O0000624,C00508,P00186,2024-09-21,2024-10-03,1,2210.67,0
O0000625,C00049,P00143,2024-08-03,2024-08-11,8,797.44,0.05
O0000626,C00200,P00172,2024-02-11,2024-02-25,10,2021.11,0.15
O0000627,C00232,P00354,2024-08-04,2024-08-05,4,500.22,0
O0000628,C00319,P00033,2024-11-16,2024-11-26,2,79.4,0.05
O0000629,C00828,P00013,2024-10-30,2024-11-11,6,2102.86,0
O0000630,C00111,P00243,2024-05-02,2024-05-07,1,2055.87,0.1
O0000631,C00814,P00122,2024-02-07,2024-02-19,10,1552.72,0.2
O0000632,C00098,P00321,2024-08-16,2024-08-25,2,222.98,0
O0000633,C00939,P00018,2024-07-12,2024-07-17,2,1958.79,0
O0000634,C00942,P00411,2024-08-14,2024-08-14,5,1530.74,0.05
O0000635,C00068,P00053,2024-12-12,2024-12-12,9,139.99,0.2
O0000636,C00391,P00206,2024-02-19,2024-02-28,7,590.45,0.1
O0000637,C00807,P00338,2024-11-15,2024-11-15,8,965.96,0.2
O0000638,C00439,P00451,2024-11-13,2024-11-22,2,855.65,0.15
O0000639,C00802,P00014,2024-08-20,2024-08-28,6,1473.66,0
O0000640,C00106,P00007,2024-10-31,2024-11-11,2,1486.29,0.2
O0000641,C00199,P00464,2024-10-20,2024-10-22,9,648.15,0.05
O0000642,C00493,P00372,2024-11-13,2024-11-20,3,615.45,0.2
O0000643,C00046,P00031,2024-03-06,2024-03-10,10,1095.26,0.15
O0000644,C00773,P00184,2024-06-08,2024-06-17,9,1940.98,0
O0000645,C00481,P00159,2024-11-04,2024-11-09,5,928.39,0
O0000646,C00531,P00301,2024-12-02,2024-12-12,3,152.72,0.1
O0000647,C00839,P00428,2024-10-13,2024-10-26,1,1060.93,0
O0000648,C01000,P00103,2024-11-23,2024-12-07,4,1965.31,0
O0000649,C00194,P00342,2024-08-31,2024-09-11,8,1503.41,0
O0000650,C00873,P00297,2024-10-16,2024-10-21,10,756.08,0
O0000651,C00167,P00054,2024-08-20,2024-09-03,1,1244.87,0
O0000652,C00655,P00115,2024-12-20,2024-12-23,8,1563.56,0
O0000653,C00493,P00377,2025-01-28,2025-02-10,6,2020.11,0.05
O0000654,C00211,P00205,2024-04-04,2024-04-17,1,913.41,0
O0000655,C00367,P00016,2024-10-11,2024-10-12,3,733.53,0
O0000656,C00647,P00300,2025-01-26,2025-01-31,1,2438.52,0
O0000657,C00203,P00146,2024-03-30,2024-04-02,5,1799.9,0
O0000658,C00868,P00284,2024-05-05,2024-05-07,4,63.52,0.2
O0000659,C00269,P00467,2024-02-21,2024-02-21,3,953.52,0.2
O0000660,C00907,P00057,2024-06-22,2024-07-06,4,769.63,0
O0000661,C00379,P00415,2024-07-09,2024-07-19,3,2353.49,0.2
O0000662,C00639,P00452,2024-08-10,2024-08-24,2,305.05,0
O0000663,C00814,P00098,2024-04-08,2024-04-16,7,1738.94,0
O0000664,C00614,P00220,2024-11-21,2024-11-24,1,1910.08,0.1
O0000665,C00194,P00438,2024-10-01,2024-10-05,3,825.92,0
O0000666,C00645,P00408,2024-05-23,2024-06-05,3,2130.24,0.1
O0000667,C00908,P00251,2024-04-17,2024-04-28,2,1963.82,0.2
O0000668,C00680,P00315,2024-02-03,2024-02-05,9,976.41,0.15
O0000669,C00770,P00261,2024-07-10,2024-07-17,9,1166.03,0
O0000670,C00730,P00192,2024-09-26,2024-10-07,8,1791.97,0.05
O0000671,C00486,P00138,2024-10-24,2024-10-30,10,1627.85,0
O0000672,C00225,P00459,2024-04-13,2024-04-20,4,995.79,0
O0000673,C00436,P00456,2024-07-12,2024-07-21,3,2339.39,0
O0000674,C00261,P00282,2024-02-13,2024-02-15,2,744.67,0.1
O0000675,C00361,P00118,2024-10-25,2024-10-25,8,1285.53,0
O0000676,C00437,P00231,2024-08-27,2024-09-02,7,925.1,0.05
O0000677,C00325,P00140,2024-07-14,2024-07-14,3,1109.8,0
O0000678,C00661,P00039,2024-07-02,2024-07-16,2,743.35,0.1
O0000679,C00526,P00280,2024-11-25,2024-11-26,5,2317.25,0
O0000680,C00122,P00037,2024-07-03,2024-07-03,9,508.76,0
O0000681,C00692,P00169,2024-05-08,2024-05-12,5,484.7,0.1
O0000682,C00142,P00438,2025-01-20,2025-01-31,9,2281.83,0
O0000683,C00789,P00154,2024-05-24,2024-06-06,6,1959.99,0.05
O0000684,C00969,P00208,2025-02-24,2025-03-05,1,1185.29,0.1
O0000685,C00780,P00488,2024-03-17,2024-03-30,7,576.67,0.15
O0000686,C00768,P00108,2024-08-30,2024-09-02,9,1471.64,0.1
O0000687,C00776,P00240,2025-01-04,2025-01-17,8,858.24,0
O0000688,C00321,P00434,2024-04-06,2024-04-12,7,531.87,0.05
O0000689,C00874,P00286,2024-01-16,2024-01-21,3,1448.0,0
O0000690,C00313,P00483,2025-01-12,2025-01-12,8,2027.9,0.2
O0000691,C00364,P00174,2024-04-25,2024-05-01,7,1717.55,0.05
O0000692,C00782,P00399,2024-12-19,2024-12-27,5,821.94,0
O0000693,C00582,P00403,2024-01-17,2024-01-31,3,392.69,0
O0000694,C00582,P00323,2025-02-13,2025-02-22,10,1438.96,0.05
O0000695,C00391,P00105,2024-07-19,2024-07-20,9,972.22,0.05
O0000696,C00112,P00169,2024-10-18,2024-10-25,5,242.17,0
O0000697,C00692,P00284,2024-03-31,2024-03-31,10,1226.65,0
O0000698,C00204,P00036,2024-07-16,2024-07-20,4,590.27,0.15
O0000699,C00537,P00036,2024-08-20,2024-08-20,6,1301.14,0
O0000700,C00335,P00441,2024-07-29,2024-08-04,3,2474.09,0
O0000701,C00550,P00215,2024-09-01,2024-09-12,2,978.59,0.2
O0000702,C00212,P00067,2025-03-21,2025-03-24,5,1086.18,0.15
O0000703,C00681,P00244,2024-03-22,2024-03-31,10,2348.49,0.1
O0000704,C00208,P00258,2025-01-01,2025-01-11,8,695.85,0
O0000705,C00147,P00229,2024-02-02,2024-02-15,7,1516.07,0
O0000706,C00539,P00169,2024-10-18,2024-11-01,8,1155.91,0.1
O0000707,C00041,P00378,2024-02-16,2024-02-20,8,873.49,0.2
O0000708,C00729,P00406,2024-06-01,2024-06-07,10,2060.34,0.2
O0000709,C00180,P00213,2024-05-07,2024-05-09,10,1835.78,0.05
O0000710,C00394,P00467,2024-12-03,2024-12-05,10,247.88,0.15
O0000711,C00969,P00023,2024-05-02,2024-05-16,3,691.7,0.15
O0000712,C00551,P00150,2024-12-07,2024-12-21,2,1748.13,0.15
O0000713,C00924,P00112,2024-09-09,2024-09-15,9,311.86,0
O0000714,C00079,P00387,2024-02-23,2024-03-02,6,1031.14,0
O0000715,C00259,P00107,2024-09-16,2024-09-16,8,76.53,0.15
O0000716,C00712,P00346,2025-01-18,2025-01-25,7,865.71,0.05
O0000717,C00877,P00100,2024-07-22,2024-07-22,1,634.01,0.15
O0000718,C00940,P00070,2024-06-16,2024-06-26,8,1217.05,0
O0000719,C00085,P00281,2024-12-02,2024-12-05,8,359.24,0.2
O0000720,C00286,P00431,2024-03-23,2024-03-25,1,1521.4,0
O0000721,C00302,P00064,2024-09-30,2024-10-11,7,429.45,0.15
O0000722,C00782,P00006,2024-12-12,2024-12-16,3,1107.24,0
O0000723,C00222,P00366,2024-01-18,2024-02-01,9,548.25,0.15
O0000724,C00049,P00429,2024-11-21,2024-12-03,9,1606.12,0.15
O0000725,C00676,P00460,2024-02-22,2024-02-28,5,1115.53,0.1
O0000726,C00005,P00025,2025-01-30,2025-02-05,4,2322.76,0
O0000727,C00931,P00123,2024-04-12,2024-04-13,1,1059.99,0
O0000728,C00346,P00421,2024-04-08,2024-04-18,2,559.21,0
O0000729,C00817,P00428,2025-03-01,2025-03-11,3,1812.79,0
O0000730,C00426,P00263,2024-02-25,2024-03-09,6,813.47,0.15
O0000731,C00195,P00320,2024-04-16,2024-04-30,9,993.71,0.05
O0000732,C00124,P00119,2024-04-19,2024-04-20,6,815.19,0
O0000733,C00412,P00335,2024-06-10,2024-06-10,7,539.79,0
O0000734,C00068,P00337,2025-02-21,2025-02-25,10,928.76,0
O0000735,C00907,P00112,2024-07-29,2024-08-02,10,1253.94,0
O0000736,C00730,P00275,2025-02-09,2025-02-23,10,436.93,0
O0000737,C00615,P00167,2024-11-19,2024-11-30,7,1697.97,0.2
O0000738,C00711,P00069,2024-06-19,2024-06-21,6,2445.27,0.15
O0000739,C00494,P00035,2024-06-20,2024-06-20,10,2281.14,0.05
O0000740,C00392,P00262,2024-11-23,2024-12-04,4,1263.52,0.15
O0000741,C00014,P00120,2024-01-11,2024-01-20,2,779.03,0.15
O0000742,C00439,P00388,2024-05-04,2024-05-13,2,159.21,0
O0000743,C00511,P00152,2024-04-13,2024-04-15,7,518.92,0
O0000744,C00244,P00473,2025-01-06,2025-01-15,8,1850.75,0
O0000745,C00138,P00143,2024-06-11,2024-06-21,1,1306.97,0.05
O0000746,C00664,P00417,2024-05-27,2024-06-08,1,580.23,0.15
O0000747,C00340,P00176,2024-05-04,2024-05-07,9,144.64,0.15
O0000748,C00255,P00411,2024-12-17,2024-12-28,4,1524.08,0.05
O0000749,C00534,P00165,2024-04-03,2024-04-10,1,170.9,0.05
O0000750,C00072,P00489,2024-04-08,2024-04-08,3,2346.3,0
O0000751,C00094,P00089,2024-10-30,2024-11-07,4,598.41,0
O0000752,C00437,P00372,2024-08-27,2024-08-31,3,1806.97,0
O0000753,C00435,P00091,2024-11-06,2024-11-09,5,720.53,0.05
O0000754,C00991,P00326,2024-04-13,2024-04-17,8,209.24,0
O0000755,C00408,P00194,2024-03-26,2024-04-02,8,1062.52,0.1
O0000756,C00753,P00222,2025-01-24,2025-01-26,8,59.33,0.05
O0000757,C00438,P00438,2024-02-12,2024-02-24,5,1492.01,0
O0000758,C00567,P00373,2024-03-30,2024-04-03,7,1164.49,0.05
