order_id,customer_id,order_date,total_amount,status,_ingested_at
1588,155,2024-03-12,4.51,SHIPPED,2024-03-13T12:13:51
1589,177,2024-12-30,29.86,DELIVERED,2025-01-01T08:35:05
1590,36,2025-11-25,86.04,DELIVERED,2025-11-27T08:39:18
1591,17,2025-01-30,39.48,SHIPPED,2025-01-31T14:25:37
1592,83,2024-02-26,42.60,CANCELLED,2024-02-27T03:58:39
1593,174,2024-06-25,12.76,DELIVERED,2024-06-26T05:30:51
1594,36,2024-10-20,136.15,CANCELLED,2024-10-22T05:12:10
1595,142,2023-10-23,125.49,SHIPPED,2023-10-24T22:26:51
1596,75,2025-06-22,2.88,DELIVERED,2025-06-24T03:10:32
1597,128,2025-09-11,5.20,SHIPPED,2025-09-11T22:30:46
1598,66,2024-02-25,29.14,DELIVERED,2024-02-27T02:56:13
1599,141,2024-08-07,166.54,DELIVERED,2024-08-09T11:14:58
1600,100,2025-05-31,48.16,SHIPPED,2025-06-01T15:12:18
1601,33,2023-07-10,5.82,DELIVERED,2023-07-11T22:39:46
1602,87,2025-12-02,38.03,RETURNED,2025-12-03T22:56:11
1603,155,2024-03-17,16.70,DELIVERED,2024-03-18T15:18:01
1604,142,2025-05-08,75.71,DELIVERED,2025-05-09T10:00:36
1605,42,2023-09-24,6.73,PENDING,2023-09-25T23:44:47
1606,105,2024-02-24,11.88,CONFIRMED,2024-02-25T08:13:54
1607,1,2023-09-15,109.20,CONFIRMED,2023-09-15T19:36:07
1608,60,2025-06-19,121.44,CONFIRMED,2025-06-21T01:27:17
1609,112,2024-11-20,5.16,DELIVERED,2024-11-22T03:28:51
1610,114,2024-05-15,32.94,DELIVERED,2024-05-15T10:00:48
1611,97,2025-12-28,66.04,CONFIRMED,2025-12-28T23:45:18
1612,184,2023-12-05,21.84,SHIPPED,2023-12-06T09:57:29
1613,17,2025-07-21,47.83,DELIVERED,2025-07-23T00:51:46
1614,126,2024-08-27,19.79,DELIVERED,2024-08-28T15:07:11
1615,69,2024-10-20,27.17,SHIPPED,2024-10-21T03:00:14
1616,51,2025-01-13,69.73,CANCELLED,2025-01-13T19:55:10
1617,41,2024-07-20,59.73,PENDING,2024-07-20T12:13:24
1618,112,2023-03-19,28.89,SHIPPED,2023-03-20T11:33:40
1619,60,2023-12-22,14.75,CANCELLED,2023-12-24T00:02:40
1620,109,2025-06-08,14.54,CANCELLED,2025-06-10T06:24:45
1621,26,2023-10-31,52.94,SHIPPED,2023-11-02T03:28:51
1622,95,2025-04-09,119.88,DELIVERED,2025-04-09T19:13:22
1623,44,2023-10-18,79.49,DELIVERED,2023-10-18T20:39:32
1624,35,2023-02-02,33.44,CONFIRMED,2023-02-03T13:25:17
1625,63,2023-07-25,40.89,DELIVERED,2023-07-26T04:09:55
1626,18,2024-01-21,107.25,RETURNED,2024-01-22T01:07:06
1627,194,2024-03-22,37.21,SHIPPED,2024-03-23T09:41:06
1628,134,2024-09-19,27.25,SHIPPED,2024-09-20T20:25:33
1629,129,2024-09-21,35.93,CANCELLED,2024-09-22T03:53:57
1630,106,2023-02-26,73.40,SHIPPED,2023-02-27T03:42:43
1631,56,2023-02-07,29.80,DELIVERED,2023-02-07T23:09:22
1632,78,2023-08-17,142.88,SHIPPED,2023-08-18T19:54:05
1633,183,2023-12-19,14.20,DELIVERED,2023-12-20T22:50:18
1634,38,2024-12-20,27.59,CANCELLED,2024-12-21T02:03:00
1635,99,2024-04-03,5.93,CANCELLED,2024-04-04T21:59:04
1636,142,2023-05-02,3.09,DELIVERED,2023-05-03T23:39:15
1637,130,2025-01-14,22.72,CONFIRMED,2025-01-15T00:30:32
1638,7,2023-08-15,60.04,DELIVERED,2023-08-17T17:00:04
1639,157,2024-07-30,28.23,DELIVERED,2024-07-30T19:48:57
1640,32,2024-03-18,4.88,CANCELLED,2024-03-19T14:51:17
1641,18,2024-11-04,98.05,RETURNED,2024-11-05T15:37:40
1642,185,2024-08-10,59.76,DELIVERED,2024-08-11T00:03:53
1643,57,2023-11-01,46.16,PENDING,2023-11-02T05:52:16
1644,39,2023-07-26,26.89,DELIVERED,2023-07-27T01:26:16
1645,43,2023-11-24,70.57,RETURNED,2023-11-24T05:19:59
1646,158,2023-05-05,14.49,DELIVERED,2023-05-07T00:28:48
1647,190,2024-12-29,47.03,SHIPPED,2024-12-30T03:50:22
1648,151,2025-03-29,269.76,DELIVERED,2025-03-29T15:08:26
1649,131,2025-07-11,31.47,SHIPPED,2025-07-12T04:20:40
1650,66,2024-09-20,125.24,CONFIRMED,2024-09-20T20:38:54
1651,40,2023-12-14,94.00,RETURNED,2023-12-15T00:21:07
1652,146,2025-02-24,24.54,SHIPPED,2025-02-25T19:13:06
1653,17,2023-09-10,19.27,DELIVERED,2023-09-12T00:24:22
1654,107,2023-03-30,-23.55,DELIVERED,2023-03-31T13:29:56
1655,151,2023-07-03,22.16,CONFIRMED,2023-07-04T11:47:59
1656,87,2024-01-01,2.22,CONFIRMED,2024-01-02T00:35:08
1657,110,2024-08-08,58.85,DELIVERED,2024-08-08T15:53:54
1658,75,2025-12-19,31.15,RETURNED,2025-12-21T02:20:29
1659,11,2025-12-01,16.67,CONFIRMED,2025-12-03T00:19:15
1660,75,2023-06-05,32.23,DELIVERED,2023-06-05T10:12:02
1661,67,2025-08-09,8.30,CONFIRMED,2025-08-10T15:29:23
1662,73,2025-03-10,32.80,PENDING,2025-03-11T03:32:41
1663,92,2025-10-30,274.47,RETURNED,2025-10-30T12:19:00
1664,61,2025-10-12,100.77,DELIVERED,2025-10-14T01:51:04
1665,181,2025-10-31,10.96,CONFIRMED,2025-11-01T20:48:01
1666,82,2025-07-01,16.93,DELIVERED,2025-07-02T06:24:49
1667,172,2024-11-07,3.73,DELIVERED,2024-11-08T09:27:32
1668,101,2023-11-22,54.91,CONFIRMED,2023-11-24T03:51:44
1669,119,2023-02-18,9.85,DELIVERED,2023-02-19T10:54:46
1670,182,2024-05-17,10.78,DELIVERED,2024-05-18T20:55:16
1671,24,2025-05-30,13.16,DELIVERED,2025-06-01T00:12:48
1672,155,2023-08-19,93.76,DELIVERED,2023-08-19T07:05:42
1673,88,2023-11-11,6.82,CANCELLED,2023-11-13T03:37:38
1674,129,2023-01-05,27.07,CONFIRMED,2023-01-05T13:03:15
1675,136,2025-11-22,15.40,RETURNED,2025-11-24T16:29:57
1676,11,2025-08-09,2.30,DELIVERED,2025-08-09T14:23:02
1677,,2025-04-29,45.92,SHIPPED,2025-04-30T17:13:50
1678,119,2025-09-01,21.52,CANCELLED,2025-09-01T06:50:50
1679,68,2023-12-25,80.39,SHIPPED,2023-12-26T15:15:44
1680,102,2023-03-02,75.54,SHIPPED,2023-03-02T18:13:51
1681,,2023-03-04,179.39,PENDING,2023-03-05T14:35:43
1682,107,2024-03-01,138.03,PENDING,2024-03-02T12:50:28
1683,128,2025-09-21,171.43,RETURNED,2025-09-22T01:39:43
1684,61,2025-10-24,20.19,RETURNED,2025-10-25T18:37:31
1685,176,2024-05-25,37.19,DELIVERED,2024-05-25T22:37:32
1686,169,2024-01-17,66.17,SHIPPED,2024-01-18T19:29:38
1687,25,2023-09-09,15.98,DELIVERED,2023-09-10T14:37:58
1688,40,2025-04-22,36.88,CANCELLED,2025-04-24T08:08:16
1689,46,2023-01-06,68.64,CONFIRMED,2023-01-06T20:05:05
1690,120,2023-07-08,396.97,DELIVERED,2023-07-10T00:34:32
1691,24,2025-08-12,82.52,SHIPPED,2025-08-13T03:13:29
1692,197,2023-10-22,307.40,PENDING,2023-10-23T12:37:17
1693,194,,38.00,DELIVERED,2023-08-16T10:18:01
1694,104,2024-11-02,556.81,CONFIRMED,2024-11-03T00:05:54
1695,18,2025-09-17,308.47,RETURNED,2025-09-18T14:19:16
1696,83,2025-10-17,41.19,DELIVERED,2025-10-18T23:41:38
1697,91,2023-03-07,30.04,PENDING,2023-03-07T07:33:17
1698,2,2024-08-01,8.79,RETURNED,2024-08-03T11:12:02
1699,144,2023-05-13,189.06,DELIVERED,2023-05-13T18:25:41
1700,195,2025-01-05,42.35,SHIPPED,2025-01-06T18:44:33
1701,109,2023-02-20,19.16,SHIPPED,2023-02-22T03:56:44
1702,40,2023-03-27,295.36,SHIPPED,2023-03-28T03:18:18
1703,190,2023-04-26,-18.94,SHIPPED,2023-04-27T23:43:49
1704,135,2024-05-24,935.67,DELIVERED,2024-05-24T15:32:56
1705,86,2024-07-17,10.67,SHIPPED,2024-07-17T12:10:43
1706,13,2025-06-14,39.80,SHIPPED,2025-06-15T00:10:23
1707,142,2025-05-04,177.57,DELIVERED,2025-05-06T04:15:19
1708,24,2024-09-19,1.39,DELIVERED,2024-09-19T04:09:16
1709,123,2023-03-22,40.59,PENDING,2023-03-23T05:41:38
1710,144,2024-09-22,12.65,CANCELLED,2024-09-24T03:21:19
1711,5,2024-06-02,52.51,DELIVERED,2024-06-03T09:45:54
1712,175,2023-07-16,519.92,DELIVERED,2023-07-17T05:16:48
1713,187,2023-01-09,35.34,DELIVERED,2023-01-11T01:05:40
1714,171,2025-04-30,10.49,SHIPPED,2025-05-01T06:39:25
1715,69,2024-03-30,21.50,CONFIRMED,2024-03-31T15:52:55
1716,128,2023-07-13,20.76,PENDING,2023-07-15T13:14:39
1717,148,2025-07-06,171.70,CONFIRMED,2025-07-07T05:17:06
1718,60,2023-07-06,5.53,RETURNED,2023-07-08T04:04:31
1719,1,2023-04-23,19.72,DELIVERED,2023-04-24T23:46:59
1720,115,2025-12-17,25.26,CONFIRMED,2025-12-17T14:07:00
1721,169,2023-07-11,17.97,DELIVERED,2023-07-12T10:52:30
1722,100,2025-10-27,78.44,SHIPPED,2025-10-27T15:53:44
1723,112,,22.01,PENDING,2025-10-26T12:27:58
1724,53,2023-09-04,96.99,DELIVERED,2023-09-04T13:13:36
1725,4,2023-08-07,15.00,DELIVERED,2023-08-08T08:35:47
1726,58,2023-04-12,28.94,DELIVERED,2023-04-14T00:22:30
1727,123,2024-03-04,122.30,CONFIRMED,2024-03-05T10:41:35
1728,142,2023-01-27,53.83,DELIVERED,2023-01-28T07:14:26
1729,177,2023-06-20,85.88,PENDING,2023-06-21T08:33:01
1730,62,2025-03-13,109.97,CANCELLED,2025-03-14T03:47:22
1731,47,2024-01-15,251.43,DELIVERED,2024-01-17T06:56:51
1732,177,2023-01-06,134.78,DELIVERED,2023-01-06T15:40:26
1733,188,2024-06-14,31.56,SHIPPED,2024-06-14T05:26:48
1734,161,2024-01-26,150.70,DELIVERED,2024-01-28T01:12:39
1735,121,2025-07-23,38.31,DELIVERED,2025-07-25T01:14:31
1736,195,2024-05-19,104.10,CONFIRMED,2024-05-19T13:15:17
1737,36,2023-12-20,4.45,CONFIRMED,2023-12-21T16:42:39
1738,35,2023-11-15,191.25,CONFIRMED,2023-11-16T15:26:18
1739,72,2024-07-30,40.64,DELIVERED,2024-07-30T10:17:46
1740,31,2023-11-21,21.56,PENDING,2023-11-22T01:13:58
1741,71,2025-07-18,11.98,DELIVERED,2025-07-19T22:06:56
1742,106,2025-12-16,76.17,CANCELLED,2025-12-18T22:52:17
1743,1,2025-02-21,8.91,DELIVERED,2025-02-23T01:18:50
1744,190,2024-07-08,38.04,PENDING,2024-07-09T15:11:03
1745,41,2026-08-18,18.94,CONFIRMED,2023-02-04T23:24:38
1746,170,2023-11-21,8.14,DELIVERED,2023-11-22T07:43:44
1747,94,2023-02-18,178.42,DELIVERED,2023-02-19T06:03:57
1748,41,2024-04-10,-21.12,DELIVERED,2024-04-12T05:39:37
1749,41,2023-02-24,27.68,CONFIRMED,2023-02-26T00:43:22
1750,69,2023-06-18,1.69,DELIVERED,2023-06-19T14:55:33
1751,115,2025-11-17,38.72,DELIVERED,2025-11-19T07:40:26
1752,188,2024-11-22,12.64,DELIVERED,2024-11-23T03:37:41
1753,120,2023-11-01,5.20,RETURNED,2023-11-02T23:27:46
1754,29,2023-06-29,94.25,DELIVERED,2023-07-01T01:28:01
1755,14,2025-10-06,359.98,DELIVERED,2025-10-07T18:54:15
1756,19,2023-12-27,166.74,CONFIRMED,2023-12-27T11:08:46
1757,86,2024-06-10,36.76,DELIVERED,2024-06-12T05:00:36
1758,36,2023-03-10,29.35,CANCELLED,2023-03-11T13:07:51
1759,19,2025-09-15,36.54,DELIVERED,2025-09-15T15:05:47
1760,175,2023-05-05,89.42,SHIPPED,2023-05-07T12:27:54
1761,,2023-02-16,397.32,DELIVERED,2023-02-16T15:59:39
1762,164,2023-05-10,2.28,DELIVERED,2023-05-11T19:05:38
1763,96,2023-10-23,117.54,PENDING,2023-10-25T02:26:50
1764,130,2025-07-28,10.22,DELIVERED,2025-07-28T17:13:01
1765,123,2024-02-10,53.93,SHIPPED,2024-02-10T14:28:49
1766,129,,1.97,DELIVERED,2023-04-30T09:59:58
1767,12,2024-12-29,-34.04,DELIVERED,2024-12-29T11:54:15
1768,93,2024-01-17,20.42,DELIVERED,2024-01-18T14:06:37
1769,106,2023-08-21,24.85,CONFIRMED,2023-08-23T00:51:43
1770,80,2023-12-20,24.97,CANCELLED,2023-12-21T19:40:04
1771,54,2024-08-06,43.46,CONFIRMED,2024-08-08T00:08:59
1772,5,2025-08-12,29.15,DELIVERED,2025-08-13T15:21:50
1773,136,2025-03-27,90.59,CONFIRMED,2025-03-28T08:03:28
1774,133,2025-04-02,31.62,CONFIRMED,2025-04-04T05:20:51
1775,63,2023-10-19,54.96,CONFIRMED,2023-10-20T23:22:00
1776,44,2025-12-18,46.89,DELIVERED,2025-12-19T06:47:27
1777,6,2025-11-02,18.84,CONFIRMED,2025-11-04T01:46:41
1778,111,2023-07-22,634.33,CONFIRMED,2023-07-23T17:46:46
1779,100,2024-01-27,30.52,SHIPPED,2024-01-27T11:38:45
1780,194,2024-08-28,9.99,SHIPPED,2024-08-29T02:48:42
1781,95,2023-10-17,278.90,SHIPPED,2023-10-18T22:32:43
1782,72,2024-04-01,21.56,CANCELLED,2024-04-01T23:53:31
1783,62,2025-04-03,17.58,DELIVERED,2025-04-05T06:03:55
1784,16,2023-10-05,21.76,DELIVERED,2023-10-05T23:16:14
1785,56,2024-03-26,19.30,CONFIRMED,2024-03-27T20:39:24
1786,81,2024-07-05,82.36,CANCELLED,2024-07-06T02:43:31
1787,183,2023-12-11,66.17,DELIVERED,2023-12-12T02:14:31
1788,174,2023-07-12,18.42,CONFIRMED,2023-07-13T17:48:29
1789,105,2024-09-21,20.69,CANCELLED,2024-09-22T21:17:22
1790,84,2023-05-11,96.44,RETURNED,2023-05-12T22:43:28
1791,135,2026-08-24,257.94,CANCELLED,2025-02-17T21:50:02
1792,107,2023-02-11,43.22,CONFIRMED,2023-02-11T08:34:25
1793,97,2025-07-16,105.22,SHIPPED,2025-07-18T03:06:19
1794,153,2025-02-11,476.79,CONFIRMED,2025-02-12T07:36:49
1795,101,2024-10-07,387.70,SHIPPED,2024-10-07T12:22:09
1796,32,2023-07-28,3.67,CANCELLED,2023-07-28T05:08:03
1797,60,2025-06-12,10.62,SHIPPED,2025-06-13T01:36:19
1798,155,2023-02-10,13.49,DELIVERED,2023-02-12T13:22:26
1799,24,2024-12-02,-18.48,SHIPPED,2024-12-02T19:22:58
1800,11,2023-07-22,115.90,CANCELLED,2023-07-23T10:42:24
1801,112,2024-06-08,32.27,RETURNED,2024-06-08T22:36:24
1802,11,2025-03-17,12.36,RETURNED,2025-03-19T15:22:14
1803,102,2023-03-28,114.52,CANCELLED,2023-03-29T10:59:38
1804,83,2023-02-12,8.95,RETURNED,2023-02-13T09:40:53
1805,14,2023-09-30,15.37,CANCELLED,2023-10-01T05:25:05
1806,125,2023-10-12,44.18,DELIVERED,2023-10-14T01:47:34
1807,68,2023-08-10,9.47,SHIPPED,2023-08-12T04:21:23
1808,136,2023-06-29,13.39,RETURNED,2023-06-30T14:24:07
1809,55,2024-06-16,36.58,CONFIRMED,2024-06-17T01:23:59
1810,177,2023-07-12,9.02,DELIVERED,2023-07-13T00:10:03
1811,182,2023-03-15,17.77,PENDING,2023-03-17T03:36:09
1812,43,2025-06-10,29.09,DELIVERED,2025-06-11T07:31:59
1813,160,2025-06-08,159.64,DELIVERED,2025-06-10T11:03:40
1814,195,2025-10-17,220.95,DELIVERED,2025-10-18T01:12:18
1815,38,2025-11-19,5.65,DELIVERED,2025-11-20T22:05:05
1816,85,2024-08-19,114.15,DELIVERED,2024-08-21T09:14:33
1817,50,2025-02-16,65.93,RETURNED,2025-02-17T05:41:42
1818,199,2023-06-18,2.46,RETURNED,2023-06-18T19:45:44
1819,143,2025-05-19,17.60,DELIVERED,2025-05-19T20:40:28
1820,192,2023-07-02,5.86,CONFIRMED,2023-07-04T02:47:43
1821,170,2023-12-21,45.87,DELIVERED,2023-12-22T18:34:13
1822,73,2024-01-14,833.49,CANCELLED,2024-01-16T09:33:17
1823,178,2024-09-24,13.23,DELIVERED,2024-09-26T18:39:49
1824,104,2023-02-16,604.22,DELIVERED,2023-02-18T00:14:24
1825,141,2025-11-16,27.53,SHIPPED,2025-11-17T09:46:06
1826,110,2024-09-24,4.82,PENDING,2024-09-25T20:15:41
1827,87,2023-08-15,83.23,RETURNED,2023-08-15T21:44:39
1828,39,2024-01-27,85.55,CONFIRMED,2024-01-27T21:39:04
1829,1,2024-04-27,2.03,PENDING,2024-04-29T02:19:39
1830,17,2024-11-05,4.66,RETURNED,2024-11-07T04:56:39
1831,50,2024-08-24,16.99,CANCELLED,2024-08-25T20:23:37
1832,15,2023-02-09,143.64,DELIVERED,2023-02-09T18:09:43
1833,83,2024-03-31,154.89,PENDING,2024-04-01T22:07:15
1834,114,2023-10-03,47.01,DELIVERED,2023-10-04T23:05:32
1835,70,2023-03-20,15.68,PENDING,2023-03-22T02:17:20
1836,183,2024-11-18,19.36,RETURNED,2024-11-20T07:51:49
1837,89,2024-09-18,79.36,PENDING,2024-09-19T12:06:08
1838,99,2025-02-03,54.10,RETURNED,2025-02-05T09:35:52
1839,23,2025-05-28,10.63,RETURNED,2025-05-30T05:26:11
1840,89,2024-05-03,56.48,CANCELLED,2024-05-04T01:13:50
1841,53,2024-12-26,170.96,CANCELLED,2024-12-28T05:12:34
1842,1,2023-09-13,4.20,SHIPPED,2023-09-15T00:32:11
1843,140,2024-10-17,16.37,DELIVERED,2024-10-18T01:33:20
1844,171,2023-07-08,17.70,DELIVERED,2023-07-08T22:03:27
1845,149,2025-07-09,57.95,SHIPPED,2025-07-09T16:03:09
1846,25,2024-09-06,72.62,DELIVERED,2024-09-07T07:36:35
1847,27,2023-03-24,24.23,SHIPPED,2023-03-24T20:15:34
1848,132,2023-08-09,89.23,CONFIRMED,2023-08-10T11:41:22
1849,151,2023-01-22,347.25,DELIVERED,2023-01-23T05:27:42
1850,88,2025-09-02,22.51,DELIVERED,2025-09-03T12:26:25
1851,60,2025-12-02,19.54,CANCELLED,2025-12-04T11:59:08
1852,82,2023-06-28,4.11,DELIVERED,2023-06-29T23:58:07
1853,185,2025-06-08,138.27,DELIVERED,2025-06-09T10:33:51
1854,128,2023-07-04,31.58,CONFIRMED,2023-07-06T02:27:13
1855,44,2023-08-16,36.28,CONFIRMED,2023-08-16T16:33:45
1856,4,2024-05-24,97.60,DELIVERED,2024-05-26T04:38:51
1857,39,2024-11-25,63.18,DELIVERED,2024-11-26T02:53:37
1858,175,2023-09-28,42.70,SHIPPED,2023-09-28T20:11:45
1859,5,2025-08-03,12.69,RETURNED,2025-08-05T10:43:17
1860,139,2023-02-28,55.29,DELIVERED,2023-03-01T14:50:37
1861,34,2025-12-10,33.83,SHIPPED,2025-12-10T18:30:00
1862,22,2025-08-05,37.26,SHIPPED,2025-08-06T13:22:51
1863,10,2025-04-27,20.97,DELIVERED,2025-04-29T01:53:12
1864,115,2024-07-08,10.02,SHIPPED,2024-07-08T23:36:29
1865,158,2025-10-17,4.02,PENDING,2025-10-17T16:32:50
1866,139,2024-12-17,51.83,CONFIRMED,2024-12-19T02:27:41
1867,34,2024-11-09,31.91,SHIPPED,2024-11-10T09:34:43
1868,103,2025-02-06,15.08,DELIVERED,2025-02-08T06:11:36
1869,8,2024-01-04,9.37,DELIVERED,2024-01-05T21:57:24
1870,,2024-08-29,66.79,DELIVERED,2024-08-30T03:00:41
1871,192,2023-09-18,89.89,SHIPPED,2023-09-19T14:29:55
1872,152,2024-01-26,144.48,SHIPPED,2024-01-26T17:37:43
1873,35,2025-08-07,14.03,DELIVERED,2025-08-08T13:10:30
1874,50,2024-02-23,79.38,DELIVERED,2024-02-24T08:27:34
1875,21,2025-06-08,22.34,DELIVERED,2025-06-08T18:52:08
1876,124,2023-10-17,230.30,CONFIRMED,2023-10-19T08:01:08
1877,178,2024-08-27,107.75,CONFIRMED,2024-08-27T20:49:28
1878,7,2025-12-02,65.85,RETURNED,2025-12-03T08:14:38
1879,5,2024-02-13,269.66,DELIVERED,2024-02-14T08:44:02
1880,50,2025-11-22,78.42,SHIPPED,2025-11-23T07:04:48
1881,51,2025-11-15,42.27,DELIVERED,2025-11-16T14:43:58
1882,79,2025-06-23,80.03,PENDING,2025-06-23T17:40:25
1883,56,2023-06-17,77.13,DELIVERED,2023-06-17T21:44:03
1884,135,2023-11-30,23.99,PENDING,2023-12-01T06:55:53
1885,179,2024-11-25,1.43,CANCELLED,2024-11-26T18:33:14
1886,117,2024-03-16,7.53,SHIPPED,2024-03-16T14:51:20
1887,16,2023-07-09,47.38,DELIVERED,2023-07-11T10:00:01
1888,132,2025-01-12,19.30,DELIVERED,2025-01-12T14:38:49
1889,85,2024-06-25,14.82,DELIVERED,2024-06-26T04:10:16
1890,198,2024-10-27,8.62,DELIVERED,2024-10-28T05:39:17
1891,43,2024-11-29,27.95,CONFIRMED,2024-12-01T04:00:05
1892,188,2025-03-03,9.65,DELIVERED,2025-03-04T11:56:47
1893,129,2024-05-07,88.91,CONFIRMED,2024-05-09T20:49:06
1894,86,2023-07-04,101.96,PENDING,2023-07-04T13:52:56
1895,166,2023-01-10,23.55,CANCELLED,2023-01-10T20:17:54
1896,30,2024-01-03,178.75,DELIVERED,2024-01-03T15:25:23
1897,9,2023-04-18,7.08,DELIVERED,2023-04-19T03:33:01
1898,73,2024-10-23,154.74,SHIPPED,2024-10-24T18:36:22
1899,184,2025-03-26,18.50,DELIVERED,2025-03-27T21:39:35
1900,113,2025-12-08,6.92,DELIVERED,2025-12-09T01:30:38
1901,132,2024-10-04,59.39,RETURNED,2024-10-04T10:10:29
1902,45,2024-07-26,43.52,DELIVERED,2024-07-27T18:08:27
1903,166,2023-06-14,4.69,PENDING,2023-06-16T10:47:29
1904,68,2023-05-24,10.83,DELIVERED,2023-05-25T00:31:50
1905,197,2025-05-08,16.73,DELIVERED,2025-05-09T21:51:51
1906,90,2023-05-16,21.65,DELIVERED,2023-05-18T02:01:15
1907,98,2024-07-18,55.12,CONFIRMED,2024-07-19T16:36:27
1908,169,2023-02-20,74.17,DELIVERED,2023-02-21T15:54:44
1909,113,2024-09-01,37.49,RETURNED,2024-09-01T21:17:43
1910,114,2023-09-30,29.60,DELIVERED,2023-09-30T21:56:27
1911,8,2025-05-26,40.81,SHIPPED,2025-05-28T15:31:12
1912,106,2025-06-14,96.84,CANCELLED,2025-06-16T07:59:53
1913,164,2024-10-25,72.27,SHIPPED,2024-10-26T08:26:38
1914,94,2023-08-12,111.06,DELIVERED,2023-08-13T03:58:21
1915,79,2025-06-16,8.36,SHIPPED,2025-06-17T17:40:51
1916,75,2025-09-28,-1.62,CONFIRMED,2025-09-29T14:40:18
1917,128,2024-02-10,997.18,DELIVERED,2024-02-11T05:11:57
1918,150,2023-10-08,134.65,DELIVERED,2023-10-09T13:03:13
1919,128,2023-09-28,28.87,DELIVERED,2023-09-30T00:30:52
1920,133,2024-05-22,47.99,CONFIRMED,2024-05-23T03:50:57
1921,187,2025-11-14,10.15,DELIVERED,2025-11-15T05:02:58
1922,156,2025-05-01,11.20,CANCELLED,2025-05-01T19:09:20
1923,113,2024-12-24,34.89,SHIPPED,2024-12-25T16:54:04
1924,164,2024-08-01,34.34,DELIVERED,2024-08-02T23:21:23
1925,21,2023-03-04,13.64,CANCELLED,2023-03-05T08:37:48
1926,54,2025-06-10,75.52,CANCELLED,2025-06-11T07:45:54
1927,43,2023-05-26,165.36,DELIVERED,2023-05-26T10:30:51
1928,78,2025-06-30,24.04,CONFIRMED,2025-07-02T16:27:14
1929,121,2025-03-05,245.01,PENDING,2025-03-05T22:39:53
1930,102,2025-02-15,42.64,PENDING,2025-02-15T18:19:37
1931,176,2023-08-24,16.72,RETURNED,2023-08-25T03:02:38
1932,30,2024-09-29,60.62,DELIVERED,2024-09-30T08:03:55
1933,,2023-05-19,8.72,CANCELLED,2023-05-19T22:58:52
1934,191,2023-02-19,10.59,RETURNED,2023-02-20T18:57:55
1935,50,2024-01-22,14.39,DELIVERED,2024-01-22T20:13:59
1936,171,2025-04-12,60.70,CANCELLED,2025-04-12T22:03:48
1937,,2023-06-10,70.67,PENDING,2023-06-11T09:35:25
1938,87,2025-11-27,44.71,CANCELLED,2025-11-28T03:38:27
1939,33,2024-05-22,12.06,PENDING,2024-05-22T18:59:40
1940,17,2023-10-28,20.11,CANCELLED,2023-10-30T16:56:25
1941,89,2023-01-02,92.74,CONFIRMED,2023-01-03T12:05:03
1942,117,2025-02-10,69.25,CONFIRMED,2025-02-10T11:01:34
1943,100,2024-10-20,41.36,SHIPPED,2024-10-21T09:43:30
1944,191,,19.38,DELIVERED,2023-11-26T10:24:10
1945,123,2023-03-25,4.43,CONFIRMED,2023-03-26T18:23:00
1946,185,2023-04-04,41.15,DELIVERED,2023-04-05T03:28:52
1947,167,2024-10-24,11.36,RETURNED,2024-10-25T15:50:44
1948,2,2024-05-11,274.88,CONFIRMED,2024-05-11T22:24:22
1949,158,2024-03-19,18.38,SHIPPED,2024-03-19T13:33:48
1950,95,2025-02-10,353.38,DELIVERED,2025-02-11T15:38:59
1951,200,2025-08-25,17.31,RETURNED,2025-08-25T20:38:03
1952,28,2024-10-22,112.81,CONFIRMED,2024-10-22T23:29:25
1953,54,2024-12-18,64.42,PENDING,2024-12-19T11:08:02
1954,71,2024-10-02,12.06,DELIVERED,2024-10-04T09:49:34
1955,133,2023-09-09,35.64,PENDING,2023-09-10T15:06:48
1956,185,2024-07-22,4.55,CONFIRMED,2024-07-24T03:33:42
1957,105,2023-04-05,5.81,DELIVERED,2023-04-06T16:52:45
1958,13,2024-12-18,18.07,CANCELLED,2024-12-20T12:36:04
1959,103,2025-04-04,32.44,CONFIRMED,2025-04-05T03:42:40
1960,137,2023-02-08,39.01,CANCELLED,2023-02-08T14:14:37
1961,128,2024-11-25,93.40,PENDING,2024-11-26T06:39:02
1962,199,2023-01-09,5.03,CONFIRMED,2023-01-10T09:48:45
1963,91,2024-11-13,28.42,DELIVERED,2024-11-14T09:51:41
1964,107,2023-08-03,9.57,DELIVERED,2023-08-05T14:17:25
1965,30,2024-05-28,70.16,PENDING,2024-05-29T20:39:36
1966,6,2025-11-01,11.77,DELIVERED,2025-11-02T16:16:58
1967,184,2024-01-02,113.62,DELIVERED,2024-01-03T23:55:37
1968,77,2025-09-07,33.77,DELIVERED,2025-09-09T05:09:55
1969,127,2025-02-10,114.30,DELIVERED,2025-02-11T23:59:30
1970,107,2023-11-05,59.77,SHIPPED,2023-11-06T20:43:21
1971,26,2024-03-30,24.61,CONFIRMED,2024-03-30T20:30:57
1972,60,2023-03-18,31.30,CANCELLED,2023-03-19T14:44:10
1973,132,2024-11-09,4.89,DELIVERED,2024-11-10T04:34:40
1974,183,2025-06-24,29.59,CANCELLED,2025-06-25T23:44:33
1975,14,2024-10-31,12.88,DELIVERED,2024-11-01T23:54:12
1976,41,2025-04-19,8.35,DELIVERED,2025-04-20T04:10:37
